trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount
550,Used,f,82113,2007,Silver,5.5,Gasoline,Pac,unsp,unsp,unsp,0
550,Used,t,19878,2013,Gray,4.6,Gasoline,Mid,Premium,Alloy,unsp,68
550,New,f,5,2015,Black,4.6,Gasoline,Mid,unsp,unsp,18,87
550,Used,f,61401,2007,White,5.5,Gasoline,WSC,unsp,unsp,unsp,31
500,Used,f,127383,2000,Silver,5,Gasoline,Mid,unsp,Alloy,unsp,19
500,Used,f,105632,2003,Gray,5,Gasoline,Mid,unsp,Alloy,17,94
550,New,f,1,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,2
63,New,f,75,2014,Black,5.5,Gasoline,New,unsp,unsp,unsp,55
350,Used,f,63587,2006,Silver,3.7,Gasoline,WSC,unsp,Alloy,unsp,42
63,New,f,11,2014,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,55
550,New,f,25,2015,White,4.6,Gasoline,Pac,Premium,Alloy,unsp,70
550,New,f,5,2015,White,4.6,Gasoline,ENC,Premium,unsp,unsp,77
550,New,f,5,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,18,83
430,Used,f,119629,2003,Blue,4.3,Gasoline,Mid,Premium,Alloy,unsp,53
550,New,f,2,2015,Silver,4.6,Gasoline,ESC,Premium,Alloy,unsp,59
550,New,f,12,2015,Silver,4.6,Gasoline,WSC,unsp,unsp,18,88
550,Used,t,25360,2012,Gray,4.6,Gasoline,ENC,Harman Kardon,Alloy,unsp,88
500,Used,t,23711,2000,White,5,Gasoline,SoA,Premium,Alloy,unsp,64
550,Used,t,85489,2007,Black,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,58
550,Used,t,14892,2010,Black,5.5,Gasoline,WSC,Premium,Alloy,unsp,76
550,Used,f,20923,2012,White,4.6,Gasoline,WNC,unsp,Alloy,unsp,65
550,Used,f,24136,2012,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,64
500,Used,f,87118,2002,unsp,5,Gasoline,Pac,Bose,unsp,unsp,42
500,Used,f,95183,2002,Black,5,Gasoline,New,unsp,Alloy,unsp,37
320,Used,f,83813,1995,Black,3.2,Gasoline,Pac,Bose,Alloy,16,40
550,New,f,6,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,23
430,Used,f,146314,2002,Black,4.3,Gasoline,ENC,Premium,Alloy,unsp,59
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,60
550,Used,t,82281,2009,Black,5.5,Gasoline,Pac,unsp,Alloy,unsp,47
500,Used,f,89967,2002,Black,5,Gasoline,Pac,unsp,unsp,unsp,13
500,Used,f,42583,1999,Gold,5,Gasoline,SoA,Premium,unsp,unsp,30
550,Used,f,70150,2010,Black,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,66
550,Used,f,42000,2010,Blue,5.5,Gasoline,SoA,Premium,Alloy,unsp,47
550,Used,f,74104,2007,Gray,5.5,Gasoline,WSC,unsp,unsp,unsp,2
550,Used,f,97702,2008,White,5.5,Gasoline,WNC,unsp,Alloy,unsp,40
65,Used,f,45889,2008,Black,6,Gasoline,Pac,Harman Kardon,Premium,unsp,10
550,Used,f,68478,2007,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,14
550,New,f,12,2015,Silver,4.6,Gasoline,WNC,Premium,Alloy,unsp,58
550,New,f,7,2015,unsp,unsp,unsp,Pac,unsp,unsp,unsp,58
550,New,f,7,2015,Silver,4.6,Gasoline,Pac,unsp,Alloy,19,76
550,Used,t,49004,2011,Red,5.5,Gasoline,Mid,Premium,Alloy,unsp,69
550,New,f,11,2015,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,66
65,New,f,13,2013,White,6,Gasoline,Pac,Bang Olufsen,Alloy,unsp,69
550,Used,f,42146,2007,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,23
65,Used,f,48247,2012,Black,6,Gasoline,Mid,Bang Olufsen,Alloy,unsp,80
63,New,f,25,2015,Silver,5.5,Gasoline,New,unsp,unsp,unsp,0
63,New,f,4,2015,unsp,5.5,Gasoline,SoA,Premium,Alloy,unsp,78
550,New,f,15,2015,Black,4.6,Gasoline,ENC,Premium,Alloy,18,70
55,Used,f,65866,2006,Black,5.4,Gasoline,SoA,unsp,unsp,unsp,19
430,Used,f,96962,2006,Silver,4.3,Gasoline,WNC,unsp,unsp,unsp,36
500,Used,f,118035,2001,Black,5,Gasoline,ENC,Premium,unsp,unsp,38
550,New,f,5,2015,Black,4.6,Gasoline,Pac,unsp,Alloy,19,84
550,CPO,f,20112,2013,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,71
550,Used,f,43950,2011,Black,5.5,Gasoline,Mid,Bang Olufsen,unsp,unsp,15
550,New,f,20,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,Used,f,29813,2013,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,89
55,Used,f,127158,2001,Silver,5.4,Gasoline,Mtn,unsp,unsp,17,41
600,Used,f,65700,2005,Black,5.5,Gasoline,SoA,Bose,Alloy,unsp,72
550,Used,f,75561,2008,Blue,5.5,Gasoline,ENC,unsp,unsp,unsp,57
550,Used,f,65616,2007,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,0
63,Used,f,32667,2012,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,91
550,New,f,16,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,56
550,Used,f,20395,2011,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,7
430,Used,f,110242,2001,Silver,4.3,Gasoline,SoA,Bose,unsp,unsp,41
550,Used,f,30025,2012,Gray,4.6,Gasoline,Mid,Harman Kardon,Alloy,unsp,73
550,Used,f,31233,2011,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,21
550,CPO,f,20361,2013,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,5
550,New,f,59,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,66
500,Used,f,152200,2000,Black,5,Gasoline,Mtn,Premium,unsp,unsp,35
550,Used,f,68194,2008,Gray,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,71
550,Used,f,94313,2007,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,35
550,New,f,23,2015,White,4.6,Gasoline,ENC,unsp,unsp,18,92
550,New,f,2135,2014,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,54
550,Used,f,18128,2012,White,4.6,Gasoline,SoA,unsp,unsp,unsp,4
550,Used,t,93942,2007,unsp,5.5,Gasoline,ENC,Premium,Alloy,unsp,55
65,New,f,40,2015,Black,6,Gasoline,Pac,unsp,unsp,unsp,1
55,Used,f,145380,2005,Black,5.4,Gasoline,ENC,Premium,Alloy,unsp,46
550,CPO,f,47303,2009,Silver,5.5,Gasoline,ESC,unsp,Alloy,unsp,90
550,New,f,17,2015,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,26
550,New,f,7,2015,Green,4.6,Gasoline,Pac,unsp,unsp,18,86
550,New,f,6,2015,Black,4.6,Gasoline,WSC,unsp,unsp,18,89
63,CPO,f,4486,2015,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,112
550,Used,f,93246,2007,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,27
550,New,f,12,2015,Silver,4.6,Gasoline,New,unsp,unsp,unsp,0
550,Used,f,43350,2010,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,90
550,New,f,10,2014,unsp,4.6,Gasoline,ENC,unsp,unsp,unsp,3
550,New,f,7,2015,Black,4.6,Gasoline,SoA,unsp,unsp,20,10
500,Used,f,93650,2005,White,5,Gasoline,ENC,unsp,Alloy,unsp,37
550,CPO,t,16662,2013,White,4.6,Gasoline,SoA,unsp,unsp,unsp,6
550,New,f,10,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,54
500,Used,f,74737,2005,Silver,5,Gasoline,SoA,unsp,unsp,unsp,0
63,New,f,12,2015,White,5.5,Gasoline,ENC,Premium,Alloy,unsp,67
550,Used,f,62125,2010,White,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,112
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,59
500,Used,f,87901,2006,Black,5,Gasoline,Mtn,unsp,unsp,unsp,0
550,New,f,10,2015,White,4.6,Gasoline,Pac,unsp,unsp,18,79
550,CPO,t,14758,2012,Black,4.6,Gasoline,New,Premium,Alloy,unsp,72
550,CPO,f,6493,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,10
430,Used,f,78126,2002,Silver,4.3,Gasoline,Pac,Bose,Premium,unsp,23
550,New,f,14,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,77
550,New,f,8,2014,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,Used,f,46494,2010,White,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,55
550,New,f,8,2015,Black,4.6,Gasoline,Mid,unsp,unsp,19,4
500,Used,f,125411,1999,Black,5,Gasoline,ESC,unsp,unsp,unsp,34
550,Used,t,25392,2007,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,64
550,Used,t,48613,2008,Black,5.5,Gasoline,ENC,unsp,Alloy,unsp,20
430,Used,f,82036,2003,Silver,4.3,Gasoline,Pac,unsp,unsp,unsp,5
550,Used,t,38245,2011,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,90
550,New,f,5,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,New,f,15,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,66
550,Used,f,11872,2013,White,4.6,Gasoline,WSC,unsp,Alloy,unsp,15
550,Used,f,98989,2007,Black,5.5,Gasoline,Mtn,unsp,Alloy,unsp,48
550,Used,f,13768,2013,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,CPO,f,42404,2013,unsp,4.6,Gasoline,Mtn,unsp,unsp,unsp,1
550,New,f,10,2015,Black,4.6,Gasoline,New,Premium,Alloy,unsp,65
550,New,f,5,2015,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,93
550,Used,f,15877,2011,Gray,5.5,Gasoline,WSC,Harman Kardon,Alloy,18,62
550,Used,f,61424,2009,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,70
550,CPO,f,66583,2010,Silver,5.5,Gasoline,SoA,Premium,Alloy,unsp,68
550,Used,f,52376,2007,Gray,5.5,Gasoline,WSC,unsp,unsp,unsp,7
550,New,f,10,2015,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,7,2015,Black,4.6,Gasoline,Mtn,unsp,unsp,unsp,0
600,New,f,168,2015,Black,6,Gasoline,Pac,unsp,Alloy,19,108
550,Used,f,64945,2008,Black,5.5,Gasoline,New,unsp,unsp,unsp,9
550,Used,t,90999,2007,Gray,5.5,Gasoline,SoA,unsp,unsp,unsp,1
63,New,f,14,2015,unsp,5.5,Gasoline,Mtn,Premium,Alloy,unsp,76
600,New,f,4,2015,Black,6,Gasoline,SoA,Premium,Alloy,unsp,85
63,Used,f,92300,2009,Black,6.3,Gasoline,SoA,Harman Kardon,unsp,unsp,102
500,Used,f,126964,1997,Silver,5,Gasoline,Pac,unsp,Alloy,unsp,56
550,New,f,31,2014,Silver,4.6,Gasoline,Mtn,unsp,unsp,unsp,8
63,New,f,18,2015,White,5.5,Gasoline,SoA,Premium,Alloy,20,72
430,Used,f,91779,2002,Silver,4.3,Gasoline,ENC,unsp,Alloy,unsp,40
550,CPO,f,29523,2012,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,62
550,CPO,t,9654,2012,Black,4.6,Gasoline,ESC,Premium,Alloy,unsp,69
500,Used,f,94279,2002,Silver,5,Gasoline,SoA,Premium,Alloy,unsp,35
550,Used,f,31573,2012,Blue,4.6,Gasoline,New,Premium,unsp,unsp,49
500,Used,f,80039,2003,Silver,5,Gasoline,Mtn,Harman Kardon,Alloy,unsp,23
500,Used,f,60283,2005,Gray,5,Gasoline,Mtn,unsp,Alloy,unsp,76
550,Used,t,35549,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,59
63,Used,t,25324,2012,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,0
550,CPO,f,32652,2012,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,63
550,Used,f,63178,2007,Black,5.5,Gasoline,WSC,Harman Kardon,unsp,unsp,102
63,New,f,10,2015,Gray,5.5,Gasoline,WSC,unsp,unsp,unsp,0
550,Used,f,64332,2008,Black,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,44
430,Used,f,135184,2003,unsp,4.3,Gasoline,Pac,Premium,Alloy,unsp,54
550,CPO,t,34698,2012,Gray,4.6,Gasoline,Mid,unsp,Alloy,unsp,46
550,New,f,14,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,52
550,Used,f,44292,2009,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,67
550,New,f,10,2015,Blue,4.6,Gasoline,SoA,Premium,unsp,unsp,85
550,Used,f,39456,2007,White,5.5,Gasoline,WSC,unsp,unsp,unsp,70
550,New,f,6,2015,Silver,4.6,Gasoline,Pac,Premium,Alloy,18,86
550,Used,f,72929,2007,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,21
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1
350,Used,t,17659,2012,Silver,3,Diesel,SoA,unsp,unsp,unsp,14
550,Used,f,65414,2007,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,52
550,Used,f,82565,2008,Black,5.5,Gasoline,Pac,Harman Kardon,Premium,unsp,54
550,Used,f,39308,2009,unsp,5.5,Gasoline,WSC,Premium,Alloy,unsp,33
550,New,f,14,2015,Black,4.6,Gasoline,WSC,unsp,unsp,18,84
550,Used,f,51626,2012,Silver,4.6,Gasoline,SoA,Premium,Alloy,20,71
550,CPO,f,6046,2012,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,29
550,Used,t,54621,2012,Black,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,22
63,Used,t,30371,2011,White,5.5,Gasoline,New,unsp,unsp,unsp,32
550,New,f,10,2015,Blue,4.6,Gasoline,WNC,unsp,unsp,unsp,0
550,Used,f,45637,2010,Black,5.5,Gasoline,Pac,Premium,unsp,unsp,47
350,CPO,t,19288,2012,Black,3,Diesel,Mid,Harman Kardon,Alloy,unsp,85
430,Used,f,160265,2003,Gray,4.3,Gasoline,ENC,Bose,Alloy,unsp,40
550,New,f,11,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,70
550,Used,f,65963,2009,Gray,5.5,Gasoline,Mid,unsp,Alloy,unsp,51
550,Used,t,30987,2010,Gray,5.5,Gasoline,Mid,unsp,unsp,unsp,15
430,Used,f,110065,2000,Silver,4.3,Gasoline,Pac,Premium,unsp,unsp,35
550,New,f,9,2015,White,4.6,Gasoline,Mid,Premium,Alloy,19,77
63,Used,f,47611,2010,Black,6.3,Gasoline,WSC,Harman Kardon,Alloy,unsp,73
550,Used,f,12448,2012,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,New,f,14,2015,Silver,4.6,Gasoline,SoA,Premium,Alloy,unsp,67
500,Used,f,89638,2004,Silver,5,Gasoline,SoA,Premium,unsp,unsp,37
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,70
63,New,f,17,2015,unsp,5.5,Gasoline,Mtn,unsp,unsp,20,12
550,Used,t,24549,2012,White,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,42
unsp,New,f,52,2015,Black,unsp,unsp,SoA,unsp,unsp,unsp,0
550,Used,f,52533,2008,Silver,5.5,Gasoline,Mid,unsp,Alloy,unsp,49
430,Used,f,166419,2000,Blue,4.3,Gasoline,ESC,Premium,unsp,unsp,31
550,Used,f,91414,2009,Black,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,26
550,Used,f,75064,2008,White,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,69
550,New,f,12,2014,White,4.6,Gasoline,WSC,unsp,unsp,unsp,0
550,Used,f,96000,2010,White,5.5,Gasoline,ENC,Premium,Alloy,unsp,58
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,30
55,Used,f,112876,2005,Silver,5.4,Gasoline,SoA,unsp,unsp,unsp,59
550,New,f,9,2015,White,4.6,Gasoline,SoA,unsp,unsp,unsp,48
550,New,f,26,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,56
550,Used,f,16300,2012,Black,4.6,Gasoline,Mtn,Harman Kardon,unsp,unsp,79
550,New,f,10,2015,Black,4.6,Gasoline,New,unsp,Alloy,18,106
550,Used,f,74066,2008,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,17
550,New,f,4,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,Used,f,75000,2010,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,51
500,Used,f,217660,2001,Blue,5,Gasoline,SoA,unsp,unsp,unsp,0
550,Used,f,21429,2011,White,5.5,Gasoline,ENC,Harman Kardon,unsp,unsp,22
550,Used,f,22391,2007,Black,5.5,Gasoline,WNC,unsp,unsp,unsp,34
55,Used,f,73785,2006,Gray,5.4,Gasoline,ENC,unsp,unsp,unsp,15
550,New,f,9,2015,Silver,4.6,Gasoline,Mid,unsp,unsp,unsp,77
550,Used,f,47550,2008,Black,5.5,Gasoline,WSC,Premium,Alloy,unsp,61
550,Used,t,31411,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,69
550,Used,f,31763,2012,White,4.6,Gasoline,Mid,Bang Olufsen,Alloy,unsp,71
unsp,New,f,23,2015,unsp,5.5,Gasoline,Mtn,unsp,unsp,unsp,13
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,66
550,CPO,f,23637,2010,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,79
550,New,f,5,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,68
500,Used,f,170,2000,unsp,5,Gasoline,WSC,Premium,Alloy,unsp,23
550,Used,f,621,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,45
63,New,f,20,2015,unsp,5.5,Gasoline,ESC,Premium,Alloy,20,62
550,Used,t,59832,2007,Blue,5.5,Gasoline,Pac,Premium,Alloy,unsp,42
550,CPO,t,30981,2012,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,105
430,Used,f,141181,2002,Green,4.3,Gasoline,SoA,unsp,unsp,unsp,36
550,Used,f,124868,2007,unsp,5.5,Gasoline,ESC,Premium,unsp,unsp,56
550,New,f,12,2015,Black,4.6,Gasoline,Pac,unsp,unsp,20,10
550,Used,f,52970,2007,Red,5.5,Gasoline,Pac,unsp,unsp,unsp,1
550,New,f,11,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,68
550,New,f,5,2015,Blue,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,CPO,t,29221,2013,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,68
550,Used,t,85111,2007,Black,5.5,Gasoline,ENC,unsp,Alloy,unsp,48
550,Used,t,15181,2013,White,4.6,Gasoline,Pac,unsp,Alloy,unsp,78
550,New,f,6,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,19,15
550,CPO,f,21771,2013,Black,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,7
550,Used,f,85124,2008,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,44
430,Used,f,155297,2005,Black,4.3,Gasoline,SoA,unsp,unsp,unsp,7
550,New,f,8,2015,Silver,4.6,Gasoline,WSC,Premium,Alloy,unsp,66
55,Used,f,67950,2004,Silver,5.4,Gasoline,WSC,unsp,Alloy,unsp,54
550,New,f,20,2015,Black,4.6,Gasoline,Mtn,Premium,unsp,unsp,88
550,New,f,7,2015,Black,4.6,Gasoline,New,unsp,unsp,18,79
550,New,f,80,2015,White,4.6,Gasoline,SoA,unsp,Alloy,unsp,79
550,Used,f,29306,2011,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,83
430,Used,f,149000,2001,Silver,4.3,Gasoline,ESC,unsp,unsp,unsp,6
63,New,f,9,2015,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,47
63,CPO,f,66147,2009,Black,6.3,Gasoline,SoA,unsp,unsp,unsp,78
550,New,f,7,2015,Red,4.6,Gasoline,Mid,unsp,unsp,19,3
430,Used,f,119651,2003,Gray,4.3,Gasoline,New,unsp,unsp,unsp,33
550,CPO,f,26805,2011,White,5.5,Gasoline,ENC,Premium,Alloy,unsp,79
63,New,f,14,2015,Black,5.5,Gasoline,New,unsp,unsp,unsp,0
63,Used,f,19614,2008,Black,6.3,Gasoline,Mid,Harman Kardon,unsp,20,62
500,Used,f,131343,2001,Black,5,Gasoline,SoA,Premium,Alloy,unsp,56
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,58
550,New,f,4,2015,unsp,4.6,Gasoline,SoA,Premium,unsp,unsp,76
550,Used,f,42055,2012,White,4.6,Gasoline,Mid,unsp,Alloy,unsp,52
550,Used,f,18896,2013,Black,4.6,Gasoline,SoA,unsp,unsp,19,2
550,New,f,6,2015,Silver,4.6,Gasoline,WNC,Premium,Alloy,unsp,59
550,Used,f,52370,2011,Brown,5.5,Gasoline,SoA,unsp,unsp,unsp,37
430,Used,f,270722,2003,Black,4.3,Gasoline,SoA,Bose,Alloy,unsp,72
500,Used,f,79101,2001,Silver,5,Gasoline,WSC,unsp,Alloy,unsp,18
550,Used,f,54150,2011,Black,5.5,Gasoline,Mid,unsp,Alloy,unsp,22
63,New,f,6,2014,Black,5.5,Gasoline,Pac,Premium,Alloy,unsp,64
550,Used,f,43224,2011,Black,5.5,Gasoline,ESC,Harman Kardon,Alloy,18,18
550,New,f,5,2014,unsp,4.6,Gasoline,SoA,unsp,unsp,unsp,60
550,New,f,11,2015,Black,4.6,Gasoline,ESC,unsp,unsp,unsp,1
63,New,f,9,2015,White,5.5,Gasoline,Pac,Premium,Alloy,20,81
550,Used,f,53922,2008,Black,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,59
550,Used,f,36395,2012,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,49
500,Used,f,60299,2001,White,5,Gasoline,Mtn,Bose,Alloy,unsp,18
550,Used,t,43264,2012,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,New,f,6035,2013,Silver,4.6,Gasoline,ENC,unsp,unsp,unsp,68
unsp,Used,f,161,2013,Gray,3,Gasoline,ENC,Premium,Premium,unsp,53
550,New,f,58,2014,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0
550,CPO,f,58980,2010,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,32
550,New,f,63,2015,Black,4.6,Gasoline,ESC,unsp,unsp,19,15
550,New,f,8,2015,Silver,4.7,Gasoline,SoA,unsp,unsp,19,12
550,New,f,7,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0
350,CPO,t,16202,2012,Silver,3,Diesel,Mid,Premium,Alloy,unsp,64
550,New,f,9,2014,White,4.6,Gasoline,Pac,unsp,Alloy,18,52
63,New,f,20,2015,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,1
550,CPO,f,27527,2010,Silver,5.5,Gasoline,Pac,Premium,Alloy,unsp,66
550,CPO,t,18247,2012,Black,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,28
550,New,f,75,2015,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,67
550,Used,f,93376,2007,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,6
55,Used,f,101078,2006,Silver,5.4,Gasoline,WSC,Premium,Alloy,unsp,49
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,Alloy,unsp,59
550,Used,t,14536,2013,Gray,4.6,Gasoline,Mid,Harman Kardon,Alloy,unsp,53
550,Used,f,51497,2007,Red,5.5,Gasoline,SoA,unsp,unsp,unsp,6
430,Used,f,65474,2006,Silver,4.3,Gasoline,Pac,unsp,Alloy,unsp,47
550,New,f,12,2014,Black,4.6,Gasoline,WNC,unsp,Alloy,18,65
550,Used,f,81195,2009,Silver,5.5,Gasoline,New,Harman Kardon,Alloy,unsp,109
63,New,f,21,2015,Black,5.5,Gasoline,WSC,unsp,unsp,unsp,0
500,Used,f,57638,2005,Black,5,Gasoline,SoA,unsp,unsp,unsp,53
63,New,f,10,2014,Black,5.5,Gasoline,ENC,unsp,unsp,unsp,55
550,Used,t,23981,2013,White,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,56
63,New,f,25,2015,White,5.5,Gasoline,New,unsp,unsp,20,18
550,CPO,f,27168,2013,Black,4.6,Gasoline,WNC,unsp,Alloy,unsp,78
550,New,f,11,2015,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,65
430,Used,f,85159,2004,Gray,4.3,Gasoline,Mid,Premium,Alloy,unsp,59
550,Used,f,22000,2012,Black,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,66
430,Used,f,119756,2006,Silver,4.3,Gasoline,Pac,unsp,unsp,unsp,33
550,Used,f,45704,2008,Red,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,48
500,Used,f,134183,2002,Black,5,Gasoline,ENC,Bose,Alloy,unsp,67
430,Used,f,110742,2002,White,4.3,Gasoline,Mtn,Premium,Alloy,unsp,57
550,CPO,t,1080,2013,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,72
550,New,f,12,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,1
550,New,f,12,2015,White,4.6,Gasoline,SoA,Harman Kardon,Alloy,18,66
550,New,f,7,2015,White,4.6,Gasoline,WNC,Premium,Alloy,unsp,61
550,Used,t,39362,2011,Black,5.5,Gasoline,WSC,Harman Kardon,Alloy,18,91
550,New,f,3,2015,unsp,4.6,Gasoline,Pac,unsp,unsp,unsp,69
550,CPO,f,17512,2012,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,3
550,CPO,f,5562,2013,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,76
unsp,New,f,11,2015,Black,4.7,Gasoline,Pac,Premium,Alloy,unsp,76
550,New,f,13,2015,unsp,unsp,unsp,SoA,unsp,unsp,unsp,0
550,Used,f,74651,2007,Silver,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,28
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,60
550,Used,f,19505,2012,Black,4.6,Gasoline,WSC,Bang Olufsen,Alloy,18,55
550,New,f,11,2015,White,4.6,Gasoline,Pac,Premium,Alloy,20,73
550,New,f,2,2015,Silver,4.6,Gasoline,ENC,Premium,Alloy,unsp,54
550,Used,t,28260,2011,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,72
550,Used,f,84892,2007,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,32
550,CPO,f,21103,2011,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,58
550,New,f,11,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,48
550,CPO,t,29056,2012,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,70
550,New,f,5,2014,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0
550,CPO,t,30123,2012,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,73
430,Used,t,71407,2006,Gray,4.3,Gasoline,Pac,Bose,Alloy,unsp,42
500,Used,f,155926,2006,Gray,5,Gasoline,New,Premium,Alloy,unsp,59
